,cpu_requested,mem_requested,time
2543,6861.3043242,5199.86061942,1611043050342
2544,6852.4460462,5193.40521942,1611043053423
2545,6853.6743842,5194.64654242,1611097404816
2546,6853.2225292,5194.24659582,1611107976031
2547,6875.6641502,5215.32224922,1611332627469
2548,6856.7695262,5202.77724492,1611446021762
2549,6851.8659942,5192.07705932,1611556273196
2550,6848.9645722,5188.65058792,1611666329078
2551,6845.8767582,5188.76118192,1611785321701
2552,6848.9088702,5189.34259432,1611803744881
2553,6848.4088702,5188.96114972,1611815825900
2554,6853.6943542,5188.78246492,1611840546262
2555,6857.7088879,5188.20049092,1611866714402
2556,6861.1074429,5187.04741092,1611904301407
2557,6857.2893699,5183.94989492,1611923336867
2558,6893.8295282,5220.26152372,1612105111472
2559,6891.6017192,5219.25956772,1612113756244
2560,6905.2765622,5226.30819492,1612129400112
2561,7012.7520962,5239.65186692,1612166171880
2562,7006.8114482,5234.43646632,1612201590199
2563,7070.4809199,5218.02621892,1612314326311
2564,7004.4039359,5186.28025832,1612532029060
2565,7000.6338319,5183.91270832,1612538670219
2566,6976.8526699,5171.45796192,1612601633248
2567,6875.3009419,5159.13000432,1612669903479
2568,6856.7488989,5151.41378832,1612709936335
2569,6847.7171449,5144.28825332,1612753138041
2570,6830.1304286,5134.78834732,1612774184933
2571,6805.8874486,5123.76402032,1612809120910
2572,6764.7083186,5095.23367932,1612867373105
2573,6668.2735879,4970.98285532,1613142178689
2574,6595.2636292,4904.56464218,1613277297303
2575,6413.2919112,4719.57472218,1613299727496
2576,6343.2475692,4708.71389127,1613488425049
2577,6316.5989712,4708.54821327,1613518808288
2578,6428.3476932,4754.75729387,1613832152873
2579,6707.1721587,5160.48076418,1615418779352
2580,6982.3883847,5123.13331427,1615871732734
2581,7803.6947224,5949.14857467,1616544141998
2582,7756.426437,5940.52062987,1616682518223
2583,7614.813647,5920.01289587,1616717847435
2584,6310.4139095,4789.08447818,1618080787839
2585,6343.0620205,4859.31151818,1618254199993
2586,6342.5828525,4859.15735978,1618270957352
2587,6332.8218465,4848.40804178,1618336938540
2588,6330.9098505,4847.34802478,1618365326109
2589,7464.9815185,6106.07344327,1619305096452
2590,7467.9899015,6107.88761867,1619419619917
2591,7429.5875279,6063.11962632,1620165452432
2592,7337.7699712,6013.24327722,1620401146468
2593,7363.0804692,6005.20521382,1620458553522
2594,7281.2125762,5935.75343382,1620565648417
2595,6713.8900665,5134.89127182,1620705102365
2596,6520.5020345,5056.97169182,1621163710252
2597,6438.1483635,5029.35473022,1621714579593
2598,6391.5906065,5007.64870822,1621846435698
2599,6373.5136745,4995.60341082,1621920004391
2600,6341.3349025,4972.53337362,1622058353422
2601,6604.2874665,5267.27312682,1622448143640
2602,6674.1234325,5300.61978622,1622759794947
2603,6672.6827835,5300.43866162,1622785412708
2604,6609.4251575,5263.59960482,1622957349526
2605,6667.5296345,5298.82420968,1623374307941
2606,6600.1130682,5284.29274188,1623976410662
2607,6692.4208603,5113.12739182,1625946459437
2608,6690.0147203,5110.98612882,1625967515183
2609,6782.2630673,5303.73878382,1626231219906
2610,6857.0980777,5356.27850112,1626882313990
2611,6937.1718851,5422.28509862,1627763119075
2612,6937.1027011,5421.91918862,1627763790734
2613,6833.752635,5266.12732472,1628007636163
2614,6835.680172,5259.55422612,1628049709461
2615,6832.269793,5244.35770672,1628217593942
2616,6849.2157009,5253.42252172,1628419278395
2617,7268.5390995,5555.83417272,1628935830813
2618,7266.7417595,5553.66574772,1628992237152
2619,7223.0898335,5509.09936652,1629024286196
2620,7206.5833255,5478.64044712,1629160369171
2621,7213.0027365,5479.82573852,1629219570337
2622,7074.9218339,5381.76011152,1629641801501
2623,7072.6306159,5380.47757292,1629654704477
2624,7072.0465119,5380.17603292,1629658809730
2625,7094.3947955,5454.82639872,1629812933573
2626,7087.5667485,5400.13979772,1629980737376
2627,6950.0686165,5299.62630452,1630111278291
2628,6793.9570538,5175.21434822,1630338549241
2629,6742.5810918,5235.13242982,1630611317703
2630,6733.8904488,5227.54188382,1630723743906
2631,6771.2908335,5268.20277782,1630962401033
2632,6925.6631888,5363.54965522,1631559561532
2633,6925.3819128,5363.35607722,1631560957084
2634,6751.5824645,5150.36037982,1632898847042
2635,6752.7935755,5158.05328182,1633545763428
2636,6705.0426838,5140.81564562,1633817406197
2637,6721.7229555,5183.06885962,1634212542103
2638,7073.4514635,5599.48679262,1635404081281
2639,7085.7122295,5614.13181682,1635834334727
2640,7087.8342025,5617.59557122,1635992317700
2641,7133.5171615,5640.15995642,1636115351984
2642,7118.5068445,5626.06018302,1636267468409
2643,7113.1779885,5620.48261102,1636321208403
2644,7141.9424493,5609.64201302,1637256570435
2645,7087.7833983,5711.97869882,1637831394820
2646,7122.386184,5706.95039202,1637999593388
2647,7093.749185,5664.93484002,1638215667503
2648,7153.09826,5727.04614102,1638237421923
2649,7071.8946158,5676.41563842,1639064334146
2650,7069.9456168,5689.02953342,1639744826788
2651,7011.4521528,5657.19577602,1639802446517
2652,6860.5578318,5550.99010902,1640152423748
2653,6915.2962088,5649.01450802,1640892101794
2654,6927.1683708,5649.57737402,1641168107604
2655,6722.7213029,5450.19681502,1642113877459
2656,6696.7866512,5426.53249422,1642232997777
2657,6753.8574015,5451.22677902,1642370237287
2658,6825.8986995,5679.98641642,1642853471695
2659,6727.7039815,5413.51566102,1643012220791
2660,6958.8867925,5767.26875402,1643390656346
2661,6950.8267985,5759.99245202,1643810036175
2662,6862.2073112,5634.02429242,1644306802426
2663,6934.5532985,5683.18615002,1644516653483
2664,6888.9820855,5642.59776142,1644567626872
2665,6675.8215965,5448.10715341,1644755520475
2666,6602.4027405,5363.98407042,1644901209624
2667,6415.4696202,5191.71421202,1645245167858
2668,6327.8085062,5062.50098782,1645689256874
2669,6324.9240879,5057.55412242,1645707824534
2670,6338.8835619,5062.38955742,1645903218083
2671,6344.3869705,5050.06576722,1646039572908
2672,6333.5650165,4985.12666402,1646454997097
2673,6345.5652855,4957.60387342,1646751719783
2674,6279.3012625,4864.59348382,1647021860739
2675,6586.900252,5113.45658202,1648291539448
2676,6607.808638,5080.48457142,1648739508779
2677,6237.1143737,4686.44862702,1649281497400
2678,6213.8818105,4527.14019142,1652066523782
2679,6193.7537255,4509.22574242,1652145136761
2680,6220.7750385,4538.05920142,1652235662686
2681,6164.9008525,4484.64063702,1653102496951
2682,6074.2659572,4431.29129902,1653800961651
2683,6063.7012872,4439.21623842,1654403163757
2684,6059.8100172,4437.28743302,1654524385900
2685,6039.0226882,4424.71227102,1654599631369
2686,6287.088479,4639.32240102,1655324241393
2687,6145.6220697,4644.82652842,1655820910992
2688,6172.7775297,4686.14432382,1655897931918
2689,6172.2777097,4685.32676642,1655915222954
2690,6169.9415564,4675.55752542,1656203181286
2691,6126.8343184,4591.28779462,1656309550154
2692,6132.2896237,4497.66445302,1657487263778
2693,6232.1507255,4556.96966202,1658440811143
2694,6167.1752255,4511.01630102,1659275870188
2695,6158.0376165,4502.76886402,1659340417899
2696,6275.647666,4581.19755202,1660991632781
2697,6344.2713356,4656.13672202,1661430390020
2698,6342.859473,4653.00820702,1661579672460
2699,6180.5520037,4541.95429802,1662664389259
2700,6195.9646239,4605.67013802,1663149323198
2701,6157.532715,4572.44955002,1663658033517
2702,6108.660581,4502.88011682,1664013219388
2703,6104.674221,4500.05702702,1664034130930
2704,6412.0461135,4802.53102902,1664640899556
2705,6404.3625485,4798.92171542,1664718626706
2706,6394.0576085,4758.95609502,1665260367867
2707,6436.9844455,4783.36994102,1665369666523
2708,6459.2415002,4835.67541602,1665866081009
2709,6460.6092075,4835.87318802,1665910300872
2710,6101.8510825,4463.37747282,1667364380808
2711,6064.0092945,4445.99804602,1667636629875
2712,6151.0904615,4505.80526702,1668230556978
2713,6100.6224005,4454.12034302,1668430577064
2714,6165.2045344,4527.61333802,1668599649386
2715,6076.9798528,4441.96346042,1668905656479
2716,6452.4481993,4821.84850242,1670199283405
2717,6458.5906243,4824.98318802,1670257738451
2718,6456.285446,4821.61680302,1670432490575
2719,6451.981279,4819.14968542,1670523946122
2720,6481.8601278,4833.66178482,1671317629535
2721,6452.6601238,4804.04012602,1671333984154
2722,6173.6221518,4504.95084802,1672173987836
2723,6125.5881098,4452.62265302,1672285039703
2724,6591.0645958,4832.13134542,1672892585303
2725,6363.0068698,4761.36555302,1674859035220
2726,6429.4596738,4794.90760382,1676375878350
2727,6458.7898008,4870.33626102,1676587696166
2728,6438.4599535,4833.98139142,1676653905624
2729,6439.0363998,4824.36694442,1676764335090
2730,6787.1552835,4819.89563802,1677105116151
2731,6373.9116715,4698.68191632,1679191347010
2732,6386.3689295,4695.27925232,1679446979214
2733,6362.1780505,4681.67112032,1679720193319
2734,6323.5334903,4644.31790692,1680089846373
2735,6298.7387373,4646.40068382,1680417805991
2736,6285.3749843,4628.40689282,1680506624827
2737,6303.609278,4648.58234362,1680935153752
2738,6291.04596,4625.08518322,1680959863099
2739,6347.6150103,4644.71430022,1681557144871
2740,6353.7030422,4657.03982562,1681773760848
2741,6365.1863282,4694.38788562,1681833607295
2742,6475.3213855,4725.01569112,1682217848888
2743,6552.4580058,4819.77561852,1682550923169
2744,6607.2089798,4792.32801152,1682804040541
2745,6924.1530548,5169.96310672,1683375455822
2746,6924.4376018,5167.56340612,1683764921250
2747,6939.1234738,5274.83012012,1683978043043
2748,6812.1048609,5247.20668772,1684973458683
2749,6787.4842069,5239.49398212,1685101220124
2750,6776.0017399,5229.83223072,1685126754942
2751,6718.6998385,5101.07318912,1686143550594
2752,6759.3850835,5120.61727351,1686165968046
2753,6690.4430835,5091.88117012,1687146390214
2754,6619.6328092,5048.66126972,1688183391636
2755,6612.0328782,5101.95448072,1689352607868
2756,6973.9433112,5287.04429172,1689625070987
2757,6761.6204732,5335.56716272,1690298648179
2758,6752.867386,5326.03397972,1690816062128
2759,6707.519143,5368.29617772,1691514947459
2760,6705.707007,5365.74435051,1691549272513
2761,6687.4979,5355.35430212,1691673145815
2762,6693.4907897,5362.13190572,1691995688124
2763,6677.7383502,5355.43851152,1693731031186
2764,6654.2666512,5339.60601972,1694841881308
2765,6157.2716409,4705.61888972,1695690438511
2766,6783.2018099,6229.10698272,1695718639718
2767,6770.3034679,6220.79749192,1695831091223
2768,7257.2578332,6778.28111032,1696564765321
2769,7219.8603592,6711.67089192,1696672713469
2770,7206.5074192,6699.20469132,1696734342377
2771,7199.3400642,6691.44216732,1696791008408
2772,7194.6723202,6688.64590892,1696909665752
2773,7197.2258772,6687.60464492,1697156416249
2774,7202.0812352,6699.13561692,1697222617296
2775,7188.3413102,6682.00717732,1697335831572
2776,7204.8864342,6694.64552092,1697373856329
2777,7195.6914012,6676.87903892,1697587879009
2778,7179.4771072,6661.62344592,1697731222305
2779,7175.0500632,6660.30025932,1697779075527
2780,7166.4335348,6654.62329392,1697931413903
2781,7166.0117501,6654.24419992,1697935979793
2782,7159.1203076,6649.99433132,1697999447172
2783,7161.1313661,6649.56432392,1698054777869
2784,7150.4940754,6646.14243532,1698133549255
2785,7141.8067572,6617.43361332,1698484617917
2786,7140.8762262,6615.77392092,1698511977720
2787,7142.4359932,6613.04819932,1698533647351
2788,7163.0766047,6714.94946692,1701796627185
2789,7135.6407187,6677.94533171,1702333018109
2790,7135.6038507,6677.86020971,1702334624358
2791,6726.3294695,6162.20936792,1707670694227
2792,6726.3450895,6162.24915792,1707671431582
2793,6726.3263495,6162.24651792,1707671431679
2794,6726.1169395,6162.34934292,1707684718525
2795,7140.0669235,6600.70781132,1708171145069
2796,7131.3228205,6600.30156392,1708418562494
2797,7141.7219655,6606.04412632,1708546500376
2798,7138.4038115,6606.56932392,1708985849460
2799,7134.2144775,6602.89084132,1709172767297
2800,7136.2012715,6602.78004692,1709227519592
2801,7139.3082095,6603.64172832,1709265815982
2802,7149.0626522,6608.98255192,1709434929824
2803,7147.2626345,6607.12757632,1709511055272
2804,7212.3493775,6622.98550632,1709660122132
2805,7228.0703005,6621.82851032,1710278291768
2806,7226.6396255,6629.61278872,1710389457770
2807,7231.1488305,6630.28994332,1710424524899
2808,7170.4953365,6609.22283132,1710573146617
2809,7128.3821685,6598.52658992,1711130351714
2810,7132.4765728,6593.00869932,1712247251041
2811,7151.3109716,6712.96327292,1712613322088
2812,7183.8691663,6307.34175762,1714115537004
2813,7181.5361863,6305.27500462,1714126493165
2814,7184.3044078,6282.83611292,1715223656188
2815,7184.2763008,6282.77125292,1715229131229
2816,7115.1445078,6230.23326992,1719520877332
2817,7321.5692558,6283.93029592,1721781908875
2818,7320.5387678,6273.60579292,1722042720313
2819,7316.8085158,6270.15720032,1722106653527
2820,7315.8091475,6263.68158692,1722262524820
2821,7332.9797335,6276.52922692,1722291912564
2822,7331.7431595,6275.74564132,1722561211070
2823,7283.2779315,6244.92226632,1722665069479
2824,7269.5630245,6234.65828632,1722708398699
2825,7269.2639745,6234.49372432,1722712466005
2826,7269.2066645,6234.46192432,1722713070771
2827,7269.1493545,6234.43012432,1722713715417
2828,7272.9935895,6237.78862692,1722773992621
2829,7271.1148195,6237.11698492,1722793500277
2830,7267.4942185,6234.79805592,1722862320326
2831,7265.4806915,6233.74298532,1722880076090
2832,7264.6649945,6233.33666992,1722890951181
2833,7264.1339115,6232.96267472,1722919325820
2834,7264.1151715,6232.94677472,1722920055330
2835,7263.8912345,6232.78578972,1722923492620
2836,7264.9561155,6232.48701192,1722950321147
2837,7260.4686885,6230.94309592,1722967795087
2838,7257.7761625,6228.87278892,1722973124064
2839,7256.2152625,6227.63769192,1722985582988
2840,7268.7085975,6243.78563532,1723063199082
2841,7268.4138575,6243.67721932,1723072175782
2842,7263.2087673,6240.63162592,1723177704859
2843,7258.8025443,6236.92950392,1723211742566
2844,7258.7463243,6236.89179392,1723211742937
2845,7254.9689543,6234.44142632,1723252025156
2846,7255.0595703,6234.46411492,1723262495489
2847,7255.0470703,6234.45550892,1723263964616
2848,7253.3609863,6232.91701092,1723352638526
2849,7252.9378663,6232.53217192,1723356532472
2850,7255.5126913,6234.33521532,1723369421688
2851,7245.1410833,6224.05139292,1723700198013
2852,7244.5236203,6223.61853332,1723738267774
2853,7436.2819063,6267.06928592,1724056157060
2854,7383.609944,6240.09381492,1724805095982
2855,7384.0329443,6240.75775292,1724917776808
2856,7482.8269758,6306.49986792,1725409165084
2857,7465.3606588,6289.86175992,1726720434896
2858,7749.0771078,6556.33638372,1727029982508
2859,7752.8940698,6556.34070392,1727169503302
2860,7750.1530648,6553.92641272,1727370481600
2861,7764.5174388,6554.15000292,1727500920448
2862,7588.8617468,6411.11709892,1727667794257
2863,7522.8347932,6387.94973732,1728171024433
2864,7519.0376139,6385.44941432,1728185238072
2865,7487.1413722,6355.52232132,1728401810926
2866,7401.7171905,6176.18386292,1729111945084
2867,7256.3055495,5841.26258532,1729518243188
2868,7319.3933275,5805.06881792,1729711951740
2869,7133.5446755,5525.24728232,1730017087047
2870,6911.6643395,5388.01926192,1730374744277
2871,6822.9799372,5338.48435932,1731823098998
2872,6802.2948402,5311.24017332,1731874064729
2873,6819.6889872,5336.56405732,1732243612374
2874,6844.3950875,5376.74661392,1732418419447
2875,6810.7133755,5322.08340332,1732916375484
2876,6804.9271075,5312.61533392,1732979564874
2877,6786.6717825,5302.43704392,1733541522269
2878,6786.1750423,5311.36483932,1733987510702
2879,6760.3981833,5284.78113592,1734819409243
2880,6818.8306012,5336.23326332,1736027730194
2881,6825.6015385,5304.16680692,1736935028992
2882,6608.7395205,5274.80733032,1738466801050
2883,6609.7175735,5275.25375912,1738490834834
2884,6593.9887765,5262.94075012,1738743706431
2885,6590.1845132,5260.60377872,1739058409141
2886,6577.9021469,5254.07953932,1739311823044
2887,6577.5240379,5253.91621632,1739314292635
2888,6578.8594449,5252.68304072,1739363651443
2889,6574.8383085,5258.44514732,1739578457861
2890,6574.3727005,5257.89978732,1739582585068
2891,6558.6875955,5243.50322072,1739720797611
2892,6556.9745675,5242.02185332,1739765793285
2893,6569.5288782,5250.16598812,1740189692632
2894,6573.2326882,5250.99817332,1740252261978
2895,6668.264277,5469.01855832,1741717641083
2896,6669.109868,5469.46023171,1741945983288
2897,6665.572896,5472.22559512,1742245763254
2898,6676.023507,5403.02494432,1743038333130
2899,6497.3067147,5036.11178932,1744114742984
2900,6480.2256437,5068.93957772,1744476874709
2901,6438.2678135,5026.41508432,1745077095647
2902,6378.3755595,4936.10444132,1746051857954
2903,7161.4582707,6240.37264922,1746838705379
2904,7148.066345,6258.28526822,1747259329048
2905,7115.196652,6213.03041622,1747490360766
2906,7109.436858,6221.54713322,1747654433449
2907,7085.1260401,6207.46582422,1747737746474
2908,6717.9088875,5766.26168562,1751189000315
2909,6664.9473855,5725.55481322,1752347300760
2910,6667.3574805,5735.15627162,1752849996002
2911,6668.9266135,5736.13617022,1752968740000
2912,6669.5345112,5737.71468562,1753207024299
2913,6699.8075375,5779.65467902,1753840767698
2914,6726.7233545,5790.58098262,1754197650323
2915,6708.6854995,5769.03309882,1755083129620
2916,6549.2139503,5596.53978782,1756070237363
2917,6576.800403,5626.11678422,1757190781304
2918,6576.622368,5625.88076422,1757196540660
2919,6425.1837868,5464.81317282,1757866610403
2920,6442.1929998,5469.84188282,1758352594258
2921,6420.3740728,5461.74067162,1758645690264
2922,6441.1695788,5472.05531982,1759027705247
2923,6439.6231868,5470.22518882,1759139211429
2924,6462.7428488,5480.54728482,1759690638181
2925,6465.1277068,5482.03809782,1759988543641
2926,6420.3866398,5456.90090122,1760076569795
2927,6452.8512575,5485.71643022,1760794727576
2928,6441.6757828,5481.07302782,1761180022793
2929,6438.5189668,5479.18896762,1761221604824
2930,6534.5741678,5664.65932382,1761609514369
2931,6542.1201958,5677.42141682,1761614021671
2932,6546.3055938,5678.68375182,1761649266815
2933,6499.7280878,5644.82990981,1761753627052
2934,6499.6062788,5644.75151981,1761754879534
2935,6514.9721458,5549.92388082,1761836136697
2936,6500.6992358,5502.37859722,1761946232052
2937,6537.3172748,5500.81675822,1762183245169
2938,6550.6672688,5509.95951182,1762293872457
2939,6534.5491268,5502.18408082,1762392295150
2940,6539.8586278,5508.61446082,1762398801595
2941,6577.7091088,5524.30532622,1762468216858
2942,6566.8908568,5520.19791922,1762513866993
2943,6567.1428358,5519.45997582,1762538692758
2944,6567.1115858,5519.44872582,1762539269605
2945,6609.1028338,5553.51791882,1762742321216
2946,6603.3669068,5549.92632182,1762785120628
2947,6603.0965678,5549.78110182,1762788180949
2948,6643.1419578,5559.56533582,1762864919190
2949,6644.5026098,5564.91982222,1763080709145
2950,6652.7856228,5571.48631782,1763220622162
2951,6648.9791398,5570.14793822,1763325529268
2952,6003.5366058,4412.78560022,1763847152662
2953,5995.3873438,4409.95191922,1763899807142
2954,6052.0025975,4586.49399672,1765479490926
2955,6087.1219665,4581.66613472,1765683877763
2956,6044.7295425,4554.52307472,1766197356956
2957,6043.2375065,4552.87616312,1766264221572
2958,6047.1520423,4556.03279312,1766360488108
2959,6048.9162813,4555.63915772,1766434968099
2960,5912.502168,4423.84191312,1767808395323
2961,5910.3509253,4419.83345172,1768072417896
2962,5914.4075482,4433.65208652,1768199781863
2963,5911.5710282,4426.13462412,1768216841666
2964,6197.7213778,4531.50448402,1769719435827
2965,6274.9464038,4639.95132462,1770289648524
2966,6733.4656489,5751.51082962,1771400097377
2967,6697.8408835,5629.14439862,1771829438589
2968,6694.5034115,5632.51062062,1771926387161
2969,6655.7936565,5582.92093302,1772183241823
2970,6656.2823305,5614.53715662,1772404760631
2971,6638.1958575,5597.15964262,1772440710029
2972,6564.4076055,5537.14280762,1772810384394
2973,6563.0519345,5536.13788402,1772841087519
2974,6563.0363215,5536.14826402,1772841690496
2975,6562.9307335,5536.21356502,1772843429752
2976,6561.8245665,5535.78267802,1772849411544
2977,6561.6995665,5535.75161002,1772850053549
2978,6560.2246915,5535.01467102,1772857701422
2979,6556.5404115,5533.88233162,1772870734147
2980,6549.3491255,5535.53958562,1772924646117
2981,6549.0460985,5535.17466962,1772945790904
2982,6510.6977315,5509.27910762,1773143915946
2983,6511.5679755,5510.00952662,1773183929192
2984,6517.2548295,5510.14628162,1773206242448
2985,6517.1860915,5510.10363402,1773210762452
2986,6516.9705295,5509.78075342,1773220056039
2987,6510.4165055,5502.75068062,1773292707441
2988,6506.4991595,5503.40532462,1773382968916
2989,6503.1599575,5501.65915042,1773461868458
2990,6505.8491305,5502.53173962,1773530303915
2991,6504.4090615,5500.79322202,1773576426518
2992,6502.6595385,5499.64837462,1773618590616
2993,6503.4005842,5499.44732802,1773725631683
2994,6514.4875512,5515.77239662,1773814538088
2995,6947.8383362,5815.24292382,1776274037618
2996,6699.3179522,5698.96709822,1776535153575
2997,6663.4182522,5681.10384722,1776612204004
2998,6660.6277102,5678.93893182,1776644272854
2999,6660.8714622,5678.94300082,1776647296996
3000,6654.2746822,5674.39150222,1776685505358
3001,6637.7884332,5660.74610182,1776744860372
3002,6637.7259332,5660.71430182,1776744860378
3003,6637.6696932,5660.64986182,1776745431766
3004,6633.5709872,5657.43028722,1776778206123
3005,6629.5017542,5664.36907382,1776847613827
3006,6626.6732242,5663.09389122,1776874525947
3007,6624.7952742,5661.92719522,1776908929442
3008,6606.5945832,5648.52886582,1776937215696
3009,6606.1633582,5648.28417882,1776952218303
3010,6608.4753862,5648.24445282,1776970733700
3011,6604.7942722,5646.91319782,1776984871064
3012,6604.7849032,5646.90844482,1776986037398
3013,6604.5316632,5646.60750182,1777004015567
3014,6604.4129332,5646.49398882,1777015148346
3015,6604.3504332,5646.46218882,1777015757992
3016,6619.0933652,5652.31681622,1777036131898
3017,6618.7628352,5652.00475522,1777048895314
3018,6603.821689,5648.12152682,1777135691247
3019,6603.44358,5647.98045322,1777141738386
3020,6602.702306,5647.55613382,1777161294104
3021,6592.152805,5640.33701382,1777221945684
3022,6598.970078,5645.04465382,1777250450494
3023,6602.848383,5651.48139182,1777339025572
3024,6599.717855,5648.88487722,1777409264317
3025,6587.660699,5657.69347982,1777731074551
3026,6587.108729,5658.16163522,1777762941136
3027,5998.7779772,4446.34630262,1779518769991
3028,6040.7662072,4476.17659622,1780010015679
3029,5964.3449092,4468.89943722,1781922727109
3030,5954.8127669,4469.42330222,1782453698642
3031,5953.9787689,4469.14875082,1782468341584
3032,5952.9067742,4469.14850182,1782652593227
3033,5955.6755292,4470.49187722,1782672094290
3034,5991.9378212,4521.20546482,1783867674557
3035,5957.6961172,4477.19597382,1784584787758
3036,5939.9691302,4454.88484322,1785251322247
3037,5946.1469802,4450.16340322,1785481489755
3038,6057.9351729,4494.66665862,1786813079227
3039,6532.4837226,5597.43759982,1787932361351
3040,6526.7978767,5620.83047322,1788282372137
3041,6519.5294857,5616.91108382,1788446403506
3042,6504.3428567,5585.57706022,1788790726240
3043,6517.0165317,5615.88963922,1789093629963
3044,6507.3271954,5608.62170502,1789193767938
3045,6504.2369255,5602.67214482,1790655446566
3046,6486.8923755,5589.95473782,1790733598065
3047,6497.2742195,5604.43582482,1791071140144
3048,6488.3478222,5598.03328272,1791570523869
3049,6477.1350988,5585.98927682,1791646536978
3050,6554.1489805,5641.36611362,1792073683847
3051,6678.1823245,5649.62584882,1792492903437
3052,6678.0703245,5649.48608882,1792496600929
3053,6713.2555545,5656.17309622,1792511657920
3054,6713.1855605,5656.06233382,1792532533133
3055,6715.0595605,5660.71279182,1792534913114
3056,6704.4204425,5656.01287422,1792548361949
3057,6595.5319105,5623.14020982,1792617263580
3058,6595.2162815,5622.96548982,1792617264302
3059,6534.6811525,5600.33146482,1792693061620
3060,6511.5724772,5588.92829282,1792777058167
3061,6500.9151739,5582.40010882,1792948478886
3062,6504.0535162,5582.43309882,1792970042319
3063,6509.1097642,5593.86955982,1793053304698
3064,6516.7957752,5607.10363682,1793148491568
3065,6512.6114092,5603.43831982,1793390858604
3066,6503.0054585,5601.48656682,1793569963594
3067,6502.9304485,5601.46413382,1793577800092
3068,6502.9552645,5601.47583682,1793595331067
3069,6505.3577345,5600.99773662,1793747510712
3070,6500.4380355,5586.26337122,1793978776202
3071,6514.1435175,5602.57714822,1794033314706
3072,6491.2190495,5567.83081822,1794175725845
3073,6506.6259585,5578.22208982,1794305150645
3074,6485.0661715,5560.32860882,1794574398893
3075,6435.4253745,5488.50692982,1795574097511
3076,6483.5359035,5528.38393662,1796105832365
3077,6414.4361952,5467.73240022,1796489730515
3078,6415.5118915,5482.85650482,1797036499847
3079,5814.5844308,4310.45439182,1797993763141
3080,5810.2158918,4313.89281472,1798214511921
3081,5789.4266311,4286.90153982,1798560900010
3082,5789.5566441,4286.89185282,1798573761605
3083,5812.1924936,4424.90222282,1799071346073
3084,5826.7641583,4371.29971382,1800001324273
3085,5826.8335873,4371.27735582,1800004209270
3086,5870.5128953,4371.33780482,1800247109073
3087,5833.6403466,4355.72675982,1800632142752
3088,5808.0591805,4320.63947882,1800820591286
3089,5830.0709335,4308.58903322,1802086918250
3090,5795.7616275,4300.97332182,1802243120620
3091,5796.7665785,4304.50385862,1802349063517
3092,5793.0079418,4303.74200382,1802404316692
3093,5789.8656085,4253.04398282,1803641522079
3094,5782.4835485,4262.30431222,1803922458064
3095,5807.7467688,4260.06865322,1804554932354
3096,5854.5791618,4286.96372482,1804771458684
3097,5845.4152108,4291.14206982,1805215451681
3098,5825.2488048,4277.92751282,1805653899233
3099,5884.2874438,4313.11313522,1806089371612
3100,5830.9579262,4309.85479962,1807255499999
3101,5774.1325262,4284.31691682,1807609117511
3102,5810.9227988,4348.51655682,1809281092745
3103,5793.0782936,4283.29379262,1809815520938
3104,5789.0181626,4280.52742382,1809923220723
3105,5889.7031693,4344.24806082,1811100788761
3106,5889.4149096,4343.86032982,1811120745650
3107,5887.1102076,4342.47704082,1811168492645
3108,5874.9378051,4316.73909522,1812987344396
3109,5852.7886411,4308.91056382,1813109681921
3110,6146.9986761,4597.13780582,1813384217635
3111,6148.4944651,4597.39103322,1813391330248
3112,6108.6325878,4562.95086182,1813825951545
3113,6108.5700878,4562.91265182,1813825951669
3114,5842.0792888,4394.62899982,1815475891123
3115,5967.1957978,4516.58443022,1815794902238
3116,5923.5446925,4461.96128882,1816323956405
3117,5868.8511982,4389.38891722,1818314921722
3118,5860.6078485,4389.39259182,1819015540415
3119,5868.9588585,4372.61131322,1819609299160
3120,5805.7535663,4299.50393181,1821140330775
3121,5805.3478673,4299.30014481,1821148987174
3122,6050.9023175,4347.12760962,1822973278795
3123,6072.6453785,4359.99402262,1823457440766
3124,6039.4147995,4326.53351922,1824106994953
3125,6014.4562115,4314.48998782,1824321181152
3126,6013.8801245,4317.46033222,1824433497018
3127,5926.5305545,4276.56166562,1824826755473
3128,5793.9371272,4278.86065382,1825462148300
3129,5788.0908175,4274.72626782,1825760805923
3130,5738.2945575,4238.28940582,1826360753589
3131,5748.9851902,4255.28724722,1826810067374
3132,5870.612676,4391.81364182,1827631659945
3133,5880.472453,4500.70896762,1827965264602
3134,5817.943003,4422.67642922,1828237278204
3135,5744.6209592,4295.36391322,1828649983063
3136,5783.428593,4282.90887862,1829284927666
3137,5821.7839637,4333.56180382,1830315610990
3138,5787.2361897,4301.91934522,1830368478024
3139,5839.7711167,4348.93726022,1830630780132
3140,5846.0325597,4354.70624682,1830701884142
3141,5881.6367617,4393.84376362,1830856018934
3142,5796.3236216,4318.96882082,1831235290522
3143,5805.293614,4340.56090992,1831349264489
3144,5828.9754162,4350.34545022,1833046318640
3145,5828.8685492,4350.31981562,1833057332306
3146,6241.0604165,4565.21736082,1834869737758
3147,6226.6661555,4542.41183782,1835031272976
3148,6073.3623582,4451.02192882,1836266646689
3149,6003.1850105,4374.40399402,1836722370627
3150,5822.9112405,4282.49063982,1838395660701
3151,5887.6390464,4391.93628522,1840307811974
3152,6133.3660008,4617.88628082,1840551112697
