,cpu_requested,cpu_usage,mem_requested,mem_usage,time
2659,6727.7039815,2637.82718648,5413.51566102,2781.31717988,1643012220791
2660,6958.8867925,2721.04907205,5767.26875402,2772.67595791,1643390656346
2661,6950.8267985,2958.43473245,5759.99245202,2751.78086059,1643810036175
2662,6862.2073112,3356.9132473,5634.02429242,2659.48380621,1644306802426
2663,6934.5532985,3389.27946188,5683.18615002,2685.22533045,1644516653483
2664,6888.9820855,3384.24360313,5642.59776142,2679.71663069,1644567626872
2665,6675.8215965,3123.96386089,5448.10715341,2695.19537013,1644755520475
2666,6602.4027405,2689.77940773,5363.98407042,2735.26015088,1644901209624
2667,6415.4696202,2682.31414597,5191.71421202,2651.16464401,1645245167858
2668,6327.8085062,2808.92128562,5062.50098782,2697.71665572,1645689256874
2669,6324.9240879,2805.65239614,5057.55412242,2696.53129913,1645707824534
2670,6338.8835619,2847.06638382,5062.38955742,2741.38145703,1645903218083
2671,6344.3869705,2838.22155194,5050.06576722,2739.43100424,1646039572908
2672,6333.5650165,2748.89355608,4985.12666402,2760.82253106,1646454997097
2673,6345.5652855,2618.35090058,4957.60387342,2746.00514446,1646751719783
2674,6279.3012625,2438.86741388,4864.59348382,2692.87816639,1647021860739
2675,6586.900252,2344.88324499,5113.45658202,2752.11957811,1648291539448
2676,6607.808638,2469.833798,5080.48457142,2733.22374857,1648739508779
2677,6237.1143737,2317.15591069,4686.44862702,2584.88950493,1649281497400
2678,6213.8818105,2379.92579528,4527.14019142,2553.97808762,1652066523782
2679,6193.7537255,2305.27200618,4509.22574242,2558.85780885,1652145136761
2680,6220.7750385,2295.61000941,4538.05920142,2557.11035616,1652235662686
2681,6164.9008525,2252.67911753,4484.64063702,2556.01337748,1653102496951
2682,6074.2659572,2083.22201846,4431.29129902,2508.88258307,1653800961651
2683,6063.7012872,2152.49080713,4439.21623842,2528.01264677,1654403163757
2684,6059.8100172,2052.72630375,4437.28743302,2515.82294486,1654524385900
2685,6039.0226882,2058.228394,4424.71227102,2517.65831943,1654599631369
2686,6287.088479,2210.69199582,4639.32240102,2566.15596579,1655324241393
2687,6145.6220697,2066.99164103,4644.82652842,2547.66004066,1655820910992
2688,6172.7775297,2073.85866033,4686.14432382,2549.0238933,1655897931918
2689,6172.2777097,2152.10191483,4685.32676642,2556.25235504,1655915222954
2690,6169.9415564,2034.94800583,4675.55752542,2541.52065929,1656203181286
2691,6126.8343184,2016.59500374,4591.28779462,2515.9989809,1656309550154
2692,6132.2896237,2107.34867453,4497.66445302,2565.76490417,1657487263778
2693,6232.1507255,2120.10312632,4556.96966202,2550.26836331,1658440811143
2694,6167.1752255,2155.78747257,4511.01630102,2544.78181895,1659275870188
2695,6158.0376165,2087.86758394,4502.76886402,2544.79288877,1659340417899
2696,6275.647666,2159.00182939,4581.19755202,2590.23055204,1660991632781
2697,6344.2713356,2161.16073699,4656.13672202,2601.6417695,1661430390020
2698,6342.859473,2159.63890336,4653.00820702,2599.30224939,1661579672460
2699,6180.5520037,1929.95078101,4541.95429802,2563.82293119,1662664389259
2700,6195.9646239,2031.09788197,4605.67013802,2586.96234905,1663149323198
2701,6157.532715,1971.57077731,4572.44955002,2593.52772094,1663658033517
2702,6108.660581,2089.84840683,4502.88011682,2602.51160816,1664013219388
2703,6104.674221,2089.78782575,4500.05702702,2602.49581971,1664034130930
2704,6412.0461135,2784.0121384,4802.53102902,2667.23247372,1664640899556
2705,6404.3625485,2716.50302108,4798.92171542,2709.98402181,1664718626706
2706,6394.0576085,2451.08098338,4758.95609502,2702.37910694,1665260367867
2707,6436.9844455,2060.73928824,4783.36994102,2682.68025835,1665369666523
2708,6459.2415002,2139.91911805,4835.67541602,2681.13686671,1665866081009
2709,6460.6092075,2294.26740358,4835.87318802,2682.34418011,1665910300872
2710,6101.8510825,1920.60947308,4463.37747282,2594.51383036,1667364380808
2711,6064.0092945,1861.61668515,4445.99804602,2580.24373216,1667636629875
2712,6151.0904615,1922.06963418,4505.80526702,2615.19666911,1668230556978
2713,6100.6224005,1926.40725458,4454.12034302,2594.37303373,1668430577064
2714,6165.2045344,1930.31962365,4527.61333802,2591.74996033,1668599649386
2715,6076.9798528,1987.30841555,4441.96346042,2580.59030169,1668905656479
2716,6452.4481993,2446.3849201,4821.84850242,2655.59260962,1670199283405
2717,6458.5906243,2454.42382744,4824.98318802,2658.6826639,1670257738451
2718,6456.285446,2383.3224376,4821.61680302,2675.76853209,1670432490575
2719,6451.981279,2387.20994503,4819.14968542,2680.4672814,1670523946122
2720,6481.8601278,1851.08751295,4833.66178482,2619.13999015,1671317629535
2721,6452.6601238,1845.21804011,4804.04012602,2613.41346434,1671333984154
2722,6173.6221518,1877.98146401,4504.95084802,2573.47436683,1672173987836
2723,6125.5881098,1873.09730872,4452.62265302,2563.31475753,1672285039703
2724,6591.0645958,2448.96109071,4832.13134542,2671.06548756,1672892585303
2725,6363.0068698,2153.57709663,4761.36555302,2548.75932637,1674859035220
2726,6429.4596738,2463.46199751,4794.90760382,2548.54016361,1676375878350
2727,6458.7898008,2634.45895155,4870.33626102,2571.90573726,1676587696166
2728,6438.4599535,2632.6358537,4833.98139142,2571.03457129,1676653905624
2729,6439.0363998,2511.98141229,4824.36694442,2569.30945581,1676764335090
2730,6787.1552835,2396.83471709,4819.89563802,2575.40450872,1677105116151
2731,6373.9116715,2498.08617081,4698.68191632,2568.00197601,1679191347010
2732,6386.3689295,2537.22704944,4695.27925232,2586.21524549,1679446979214
2733,6362.1780505,2516.41234852,4681.67112032,2574.28072676,1679720193319
2734,6323.5334903,2545.93983795,4644.31790692,2550.09608371,1680089846373
2735,6298.7387373,2531.96186025,4646.40068382,2542.3131877,1680417805991
2736,6285.3749843,2528.13729787,4628.40689282,2539.09978389,1680506624827
2737,6303.609278,2434.37198546,4648.58234362,2534.39661968,1680935153752
2738,6291.04596,2440.41386391,4625.08518322,2535.27657292,1680959863099
2739,6347.6150103,2396.54069923,4644.71430022,2527.23971221,1681557144871
2740,6353.7030422,2421.49339879,4657.03982562,2531.64000445,1681773760848
2741,6365.1863282,2340.99320755,4694.38788562,2516.24756655,1681833607295
2742,6475.3213855,2442.35794627,4725.01569112,2523.30785509,1682217848888
2743,6552.4580058,2472.4817986,4819.77561852,2513.42817728,1682550923169
2744,6607.2089798,2455.5480397,4792.32801152,2504.75805773,1682804040541
2745,6924.1530548,2586.85938548,5169.96310672,2589.4399794,1683375455822
2746,6924.4376018,3441.74063626,5167.56340612,2826.96425641,1683764921250
2747,6939.1234738,3443.62887834,5274.83012012,2846.92235226,1683978043043
2748,6812.1048609,2692.08691364,5247.20668772,2800.93431123,1684973458683
2749,6787.4842069,2651.67870221,5239.49398212,2781.49059439,1685101220124
2750,6776.0017399,2652.48981628,5229.83223072,2772.28518927,1685126754942
2751,6718.6998385,2573.16851103,5101.07318912,2733.7529272,1686143550594
2752,6759.3850835,2574.29960518,5120.61727351,2733.97946611,1686165968046
2753,6690.4430835,2661.70968048,5091.88117012,2697.48744652,1687146390214
2754,6619.6328092,2483.66873018,5048.66126972,2658.83573512,1688183391636
2755,6612.0328782,2405.33130544,5101.95448072,2630.32389801,1689352607868
2756,6973.9433112,2505.46072444,5287.04429172,2666.165915,1689625070987
2757,6761.6204732,2695.85374493,5335.56716272,2647.79240978,1690298648179
2758,6752.867386,2719.5324919,5326.03397972,2646.54059369,1690816062128
2759,6707.519143,2672.41903073,5368.29617772,2643.66275642,1691514947459
2760,6705.707007,2670.34919689,5365.74435051,2641.71398016,1691549272513
2761,6687.4979,2669.77732186,5355.35430212,2638.20985132,1691673145815
2762,6693.4907897,2656.53447355,5362.13190572,2634.71711885,1691995688124
2763,6677.7383502,2801.60817575,5355.43851152,2689.50461346,1693731031186
2764,6654.2666512,2838.55102227,5339.60601972,2716.44445966,1694841881308
2765,6157.2716409,2712.3588917,4705.61888972,2547.51165349,1695690438511
2766,6783.2018099,2667.67641079,6229.10698272,2537.55172607,1695718639718
2767,6770.3034679,2667.55099314,6220.79749192,2547.20597762,1695831091223
2768,7257.2578332,3078.68151283,6778.28111032,2853.96719729,1696564765321
2769,7219.8603592,3100.71209324,6711.67089192,2860.83029365,1696672713469
2770,7206.5074192,3094.57304353,6699.20469132,2860.31599922,1696734342377
2771,7199.3400642,3093.52103191,6691.44216732,2859.33739156,1696791008408
2772,7194.6723202,3027.66730233,6688.64590892,2855.29953226,1696909665752
2773,7197.2258772,3006.50418277,6687.60464492,2840.93218341,1697156416249
2774,7202.0812352,3004.11688433,6699.13561692,2841.14420323,1697222617296
2775,7188.3413102,3001.58360768,6682.00717732,2842.5329986,1697335831572
2776,7204.8864342,3001.95234367,6694.64552092,2840.73595356,1697373856329
2777,7195.6914012,2994.12549623,6676.87903892,2852.33318394,1697587879009
2778,7179.4771072,2993.36237279,6661.62344592,2838.01544996,1697731222305
2779,7175.0500632,2995.3423111,6660.30025932,2837.47875665,1697779075527
2780,7166.4335348,3002.17721305,6654.62329392,2839.12643833,1697931413903
2781,7166.0117501,3001.8203488,6654.24419992,2839.02466317,1697935979793
2782,7159.1203076,2995.39181656,6649.99433132,2836.01685361,1697999447172
2783,7161.1313661,2924.72129812,6649.56432392,2839.82505174,1698054777869
2784,7150.4940754,2920.87629949,6646.14243532,2839.57326628,1698133549255
2785,7141.8067572,2796.40192782,6617.43361332,2839.92642433,1698484617917
2786,7140.8762262,2800.38285528,6615.77392092,2839.93770043,1698511977720
2787,7142.4359932,2789.51068217,6613.04819932,2838.4883881,1698533647351
2788,7163.0766047,3003.15706638,6714.94946692,2924.0198706,1701796627185
2789,7135.6407187,3001.20775111,6677.94533171,2931.02227213,1702333018109
2790,7135.6038507,3001.21245038,6677.86020971,2930.96275613,1702334624358
2791,6726.3294695,2805.5370076,6162.20936792,2751.35213482,1707670694227
2792,6726.3450895,2805.85488484,6162.24915792,2751.28761724,1707671431582
2793,6726.3263495,2805.85488484,6162.24651792,2751.28761724,1707671431679
2794,6726.1169395,2806.71984624,6162.34934292,2751.55526443,1707684718525
2795,7140.0669235,3029.5874321,6600.70781132,2873.02954402,1708171145069
2796,7131.3228205,3098.09849042,6600.30156392,2950.29884217,1708418562494
2797,7141.7219655,3077.10046507,6606.04412632,2951.47564596,1708546500376
2798,7138.4038115,3148.49306116,6606.56932392,2969.82781582,1708985849460
2799,7134.2144775,3167.30132722,6602.89084132,2979.36615476,1709172767297
2800,7136.2012715,3166.13197272,6602.78004692,2978.64111397,1709227519592
2801,7139.3082095,3166.89332641,6603.64172832,2978.3945157,1709265815982
2802,7149.0626522,3144.37140265,6608.98255192,2988.60171707,1709434929824
2803,7147.2626345,3143.06122146,6607.12757632,2987.99711944,1709511055272
2804,7212.3493775,3149.83793294,6622.98550632,2986.99920577,1709660122132
2805,7228.0703005,3022.59442889,6621.82851032,2966.00798545,1710278291768
2806,7226.6396255,2916.88915142,6629.61278872,2933.11414171,1710389457770
2807,7231.1488305,2922.91251278,6630.28994332,2934.00596768,1710424524899
2808,7170.4953365,2878.8189577,6609.22283132,2925.45722736,1710573146617
2809,7128.3821685,2762.87190738,6598.52658992,2887.42527562,1711130351714
2810,7132.4765728,2766.05478555,6593.00869932,2879.19245292,1712247251041
2811,7151.3109716,2778.5118335,6712.96327292,2879.33364882,1712613322088
2812,7183.8691663,2756.01241458,6307.34175762,2730.6845893,1714115537004
2813,7181.5361863,2757.32927808,6305.27500462,2731.06011809,1714126493165
2814,7184.3044078,2767.03784519,6282.83611292,2834.43236992,1715223656188
2815,7184.2763008,2767.71421067,6282.77125292,2834.58895047,1715229131229
2816,7115.1445078,2945.19586672,6230.23326992,2960.94403705,1719520877332
2817,7321.5692558,3066.49585992,6283.93029592,3029.23910103,1721781908875
2818,7320.5387678,3021.77697214,6273.60579292,3025.66250682,1722042720313
2819,7316.8085158,3041.7995445,6270.15720032,3025.98293621,1722106653527
2820,7315.8091475,3048.32610436,6263.68158692,3024.00826861,1722262524820
2821,7332.9797335,3046.52657049,6276.52922692,3023.69464608,1722291912564
2822,7331.7431595,3103.07136151,6275.74564132,3037.94203807,1722561211070
2823,7283.2779315,3082.85315418,6244.92226632,3032.17575514,1722665069479
2824,7269.5630245,3097.15072446,6234.65828632,3030.5831931,1722708398699
2825,7269.2639745,3097.23196692,6234.49372432,3030.60619138,1722712466005
2826,7269.2066645,3097.23259642,6234.46192432,3030.63865069,1722713070771
2827,7269.1493545,3097.23259642,6234.43012432,3030.63865069,1722713715417
2828,7272.9935895,3103.5501966,6237.78862692,3030.31783381,1722773992621
2829,7271.1148195,3106.4991298,6237.11698492,3030.63540341,1722793500277
2830,7267.4942185,3106.82634285,6234.79805592,3030.02439237,1722862320326
2831,7265.4806915,3106.10873113,6233.74298532,3028.91090899,1722880076090
2832,7264.6649945,3105.87049807,6233.33666992,3028.7684137,1722890951181
2833,7264.1339115,3145.05906768,6232.96267472,3035.18110839,1722919325820
2834,7264.1151715,3144.97138948,6232.94677472,3035.17476039,1722920055330
2835,7263.8912345,3141.90506822,6232.78578972,3035.06842106,1722923492620
2836,7264.9561155,3141.00818977,6232.48701192,3034.47809806,1722950321147
2837,7260.4686885,3138.8503499,6230.94309592,3033.08281912,1722967795087
2838,7257.7761625,3138.25811003,6228.87278892,3033.02278679,1722973124064
2839,7256.2152625,3138.40334176,6227.63769192,3032.88836223,1722985582988
2840,7268.7085975,3139.73612112,6243.78563532,3031.70833357,1723063199082
2841,7268.4138575,3140.95697365,6243.67721932,3032.10353895,1723072175782
2842,7263.2087673,3147.31712676,6240.63162592,3031.67032549,1723177704859
2843,7258.8025443,3057.4269095,6236.92950392,3040.97633606,1723211742566
2844,7258.7463243,3057.4269095,6236.89179392,3040.97633606,1723211742937
2845,7254.9689543,3061.15544078,6234.44142632,3040.44813855,1723252025156
2846,7255.0595703,3061.29085265,6234.46411492,3040.40939136,1723262495489
2847,7255.0470703,3061.33645004,6234.45550892,3040.41586031,1723263964616
2848,7253.3609863,3062.27265365,6232.91701092,3039.44305914,1723352638526
2849,7252.9378663,3061.94336894,6232.53217192,3039.23656134,1723356532472
2850,7255.5126913,3059.18554265,6234.33521532,3038.0120387,1723369421688
2851,7245.1410833,2948.97049608,6224.05139292,3006.27696237,1723700198013
2852,7244.5236203,2951.72949953,6223.61853332,3006.00820956,1723738267774
2853,7436.2819063,2898.96368914,6267.06928592,2990.72253358,1724056157060
2854,7383.609944,2955.55049706,6240.09381492,2986.79591769,1724805095982
2855,7384.0329443,2967.4247356,6240.75775292,2988.97943363,1724917776808
2856,7482.8269758,3044.00508569,6306.49986792,3013.88811892,1725409165084
2857,7465.3606588,2898.84141082,6289.86175992,2961.07803494,1726720434896
2858,7749.0771078,2654.78709653,6556.33638372,2928.16746772,1727029982508
2859,7752.8940698,2719.84009247,6556.34070392,2941.19690426,1727169503302
2860,7750.1530648,2903.99483977,6553.92641272,2980.70210294,1727370481600
2861,7764.5174388,2957.64376945,6554.15000292,3078.0690633,1727500920448
2862,7588.8617468,3021.83768987,6411.11709892,3057.58230965,1727667794257
2863,7522.8347932,3146.41971122,6387.94973732,3139.95963268,1728171024433
2864,7519.0376139,3143.66555886,6385.44941432,3138.90562956,1728185238072
2865,7487.1413722,3125.11613948,6355.52232132,3140.91870507,1728401810926
2866,7401.7171905,2985.29772745,6176.18386292,2992.39408568,1729111945084
2867,7256.3055495,3059.65198708,5841.26258532,2975.15940774,1729518243188
2868,7319.3933275,3056.635263,5805.06881792,2975.0162587,1729711951740
2869,7133.5446755,3525.88955055,5525.24728232,2993.41770097,1730017087047
2870,6911.6643395,3359.81901896,5388.01926192,2925.52558229,1730374744277
2871,6822.9799372,3091.79922164,5338.48435932,3038.47706928,1731823098998
2872,6802.2948402,3083.42241153,5311.24017332,3034.64680001,1731874064729
2873,6819.6889872,2901.76195575,5336.56405732,2977.26919448,1732243612374
2874,6844.3950875,2867.53919716,5376.74661392,2953.80300946,1732418419447
2875,6810.7133755,2930.08661698,5322.08340332,3023.83729083,1732916375484
2876,6804.9271075,2930.01073933,5312.61533392,3020.22832649,1732979564874
2877,6786.6717825,3101.25989986,5302.43704392,3047.19168363,1733541522269
2878,6786.1750423,3186.19588255,5311.36483932,3044.78260953,1733987510702
2879,6760.3981833,2677.93310604,5284.78113592,2898.48343818,1734819409243
2880,6818.8306012,2943.76402267,5336.23326332,3038.2913757,1736027730194
2881,6825.6015385,2962.41586937,5304.16680692,3008.52222258,1736935028992
2882,6608.7395205,3037.29062788,5274.80733032,2969.48083777,1738466801050
2883,6609.7175735,3035.96827861,5275.25375912,2968.9874196,1738490834834
2884,6593.9887765,3036.84829912,5262.94075012,2968.44414844,1738743706431
2885,6590.1845132,2924.05015062,5260.60377872,2967.84210084,1739058409141
2886,6577.9021469,2858.28961191,5254.07953932,2959.48926251,1739311823044
2887,6577.5240379,2856.95988387,5253.91621632,2959.13130651,1739314292635
2888,6578.8594449,2856.27943029,5252.68304072,2957.91732544,1739363651443
2889,6574.8383085,2766.41001813,5258.44514732,2958.48830044,1739578457861
2890,6574.3727005,2766.38423332,5257.89978732,2958.33269524,1739582585068
2891,6558.6875955,2617.2484961,5243.50322072,2925.61673629,1739720797611
2892,6556.9745675,2622.68059554,5242.02185332,2924.82226916,1739765793285
2893,6569.5288782,2630.31686883,5250.16598812,2899.04856613,1740189692632
2894,6573.2326882,2630.78172066,5250.99817332,2898.46798831,1740252261978
2895,6668.264277,2686.53679898,5469.01855832,2909.25112434,1741717641083
2896,6669.109868,2673.70516038,5469.46023171,2917.06590646,1741945983288
2897,6665.572896,2622.14626237,5472.22559512,2917.95980101,1742245763254
2898,6676.023507,2713.42014989,5403.02494432,2947.12804912,1743038333130
2899,6497.3067147,2676.06124038,5036.11178932,2825.18307409,1744114742984
2900,6480.2256437,2771.22918961,5068.93957772,2838.65509197,1744476874709
2901,6438.2678135,2691.38298417,5026.41508432,2833.29941411,1745077095647
2902,6378.3755595,2547.08144644,4936.10444132,2778.91219443,1746051857954
2903,7161.4582707,2664.28690752,6240.37264922,2813.54512586,1746838705379
2904,7148.066345,2575.74354237,6258.28526822,2831.73033203,1747259329048
2905,7115.196652,2581.77921885,6213.03041622,2831.25240779,1747490360766
2906,7109.436858,2553.62206746,6221.54713322,2851.1444977,1747654433449
2907,7085.1260401,2556.58796354,6207.46582422,2850.9084322,1747737746474
2908,6717.9088875,2780.30857135,5766.26168562,2862.61163526,1751189000315
2909,6664.9473855,2782.78838617,5725.55481322,2857.7287215,1752347300760
2910,6667.3574805,2743.9398355,5735.15627162,2860.87270034,1752849996002
2911,6668.9266135,2723.49072032,5736.13617022,2865.95135974,1752968740000
2912,6669.5345112,2704.86824556,5737.71468562,2869.51035374,1753207024299
2913,6699.8075375,2646.90270793,5779.65467902,2871.67095443,1753840767698
2914,6726.7233545,2677.28982833,5790.58098262,2853.06653171,1754197650323
2915,6708.6854995,2768.74278085,5769.03309882,2826.43975288,1755083129620
2916,6549.2139503,2200.99668291,5596.53978782,2830.45548043,1756070237363
2917,6576.800403,2309.29062159,5626.11678422,2908.65844215,1757190781304
2918,6576.622368,2309.27175982,5625.88076422,2908.57194785,1757196540660
2919,6425.1837868,2150.59188621,5464.81317282,2842.44903238,1757866610403
2920,6442.1929998,2127.20708924,5469.84188282,2824.83626883,1758352594258
2921,6420.3740728,2108.9683241,5461.74067162,2832.32902939,1758645690264
2922,6441.1695788,1953.77022351,5472.05531982,2841.28958528,1759027705247
2923,6439.6231868,1980.05052609,5470.22518882,2844.15923953,1759139211429
2924,6462.7428488,2034.33101336,5480.54728482,2795.65118572,1759690638181
2925,6465.1277068,1997.84103564,5482.03809782,2801.51499699,1759988543641
2926,6420.3866398,1960.85161787,5456.90090122,2795.54386788,1760076569795
2927,6452.8512575,1817.10975335,5485.71643022,2785.20597914,1760794727576
2928,6441.6757828,1786.52821076,5481.07302782,2773.9538925,1761180022793
2929,6438.5189668,1801.2200048,5479.18896762,2774.08300972,1761221604824
2930,6534.5741678,1849.88156209,5664.65932382,2757.24585904,1761609514369
2931,6542.1201958,1851.00610697,5677.42141682,2757.38130182,1761614021671
2932,6546.3055938,1949.79999348,5678.68375182,2763.41344764,1761649266815
2933,6499.7280878,1936.46516848,5644.82990981,2759.26106857,1761753627052
2934,6499.6062788,1936.23346376,5644.75151981,2759.17508074,1761754879534
2935,6514.9721458,1882.04752853,5549.92388082,2748.65401766,1761836136697
2936,6500.6992358,1890.44706021,5502.37859722,2744.51000341,1761946232052
2937,6537.3172748,1906.48629341,5500.81675822,2744.56075791,1762183245169
2938,6550.6672688,2005.90283965,5509.95951182,2751.11207798,1762293872457
2939,6534.5491268,1997.59600655,5502.18408082,2748.83486886,1762392295150
2940,6539.8586278,1990.88422669,5508.61446082,2748.34469203,1762398801595
2941,6577.7091088,1965.90261356,5524.30532622,2746.82993384,1762468216858
2942,6566.8908568,2116.89730535,5520.19791922,2771.00328343,1762513866993
2943,6567.1428358,2114.17270003,5519.45997582,2770.57709412,1762538692758
2944,6567.1115858,2114.18047713,5519.44872582,2770.58670212,1762539269605
2945,6609.1028338,2211.99944972,5553.51791882,2774.62561776,1762742321216
2946,6603.3669068,2211.08458989,5549.92632182,2774.74935737,1762785120628
2947,6603.0965678,2206.81061392,5549.78110182,2774.69599029,1762788180949
2948,6643.1419578,2245.88337962,5559.56533582,2786.43540712,1762864919190
2949,6644.5026098,2362.25347009,5564.91982222,2793.36119638,1763080709145
2950,6652.7856228,2471.24516645,5571.48631782,2797.31199605,1763220622162
2951,6648.9791398,2473.99276042,5570.14793822,2797.87327235,1763325529268
2952,6003.5366058,2290.20551986,4412.78560022,2578.38484177,1763847152662
2953,5995.3873438,2290.31364924,4409.95191922,2578.88384081,1763899807142
2954,6052.0025975,2335.30392267,4586.49399672,2720.2016758,1765479490926
2955,6087.1219665,2415.87109436,4581.66613472,2750.8757118,1765683877763
2956,6044.7295425,2251.26882665,4554.52307472,2757.83120656,1766197356956
2957,6043.2375065,2252.94087091,4552.87616312,2757.35539944,1766264221572
2958,6047.1520423,2258.68853244,4556.03279312,2758.15373244,1766360488108
2959,6048.9162813,2272.07585102,4555.63915772,2761.06507737,1766434968099
2960,5912.502168,1934.205954,4423.84191312,2662.18330958,1767808395323
2961,5910.3509253,1948.92786922,4419.83345172,2674.54764245,1768072417896
2962,5914.4075482,1947.0445112,4433.65208652,2673.33542095,1768199781863
2963,5911.5710282,1876.99754416,4426.13462412,2665.91722009,1768216841666
2964,6197.7213778,2073.38950044,4531.50448402,2712.22108761,1769719435827
2965,6274.9464038,2083.63681861,4639.95132462,2708.66836356,1770289648524
2966,6733.4656489,2058.41291693,5751.51082962,2753.51127474,1771400097377
2967,6697.8408835,1974.9890875,5629.14439862,2764.67952707,1771829438589
2968,6694.5034115,1967.81959677,5632.51062062,2761.96254387,1771926387161
2969,6655.7936565,2001.44087975,5582.92093302,2761.37194451,1772183241823
2970,6656.2823305,1969.01067601,5614.53715662,2767.43389042,1772404760631
2971,6638.1958575,1959.33223687,5597.15964262,2747.70118088,1772440710029
2972,6564.4076055,2019.98098553,5537.14280762,2735.93014334,1772810384394
2973,6563.0519345,2029.4422534,5536.13788402,2739.36020799,1772841087519
2974,6563.0363215,2029.4422534,5536.14826402,2739.36020799,1772841690496
2975,6562.9307335,2030.1096459,5536.21356502,2739.52148149,1772843429752
2976,6561.8245665,2032.42253349,5535.78267802,2739.43190779,1772849411544
2977,6561.6995665,2031.14809631,5535.75161002,2739.07802132,1772850053549
2978,6560.2246915,2033.19507376,5535.01467102,2739.33778284,1772857701422
2979,6556.5404115,2033.32571454,5533.88233162,2739.03372819,1772870734147
2980,6549.3491255,2034.49737581,5535.53958562,2739.66741248,1772924646117
2981,6549.0460985,2038.34012933,5535.17466962,2740.21138878,1772945790904
2982,6510.6977315,2054.32556538,5509.27910762,2752.55300984,1773143915946
2983,6511.5679755,2057.49556212,5510.00952662,2753.20685372,1773183929192
2984,6517.2548295,2059.43472052,5510.14628162,2753.24372644,1773206242448
2985,6517.1860915,2059.40354177,5510.10363402,2753.21299511,1773210762452
2986,6516.9705295,2059.28945365,5509.78075342,2753.20047555,1773220056039
2987,6510.4165055,2054.63422409,5502.75068062,2751.37619946,1773292707441
2988,6506.4991595,2081.12063571,5503.40532462,2755.9482727,1773382968916
2989,6503.1599575,2081.21279281,5501.65915042,2755.88932768,1773461868458
2990,6505.8491305,2087.706558,5502.53173962,2755.5872612,1773530303915
2991,6504.4090615,2087.4114934,5500.79322202,2754.32028386,1773576426518
2992,6502.6595385,2049.43198822,5499.64837462,2756.58453744,1773618590616
2993,6503.4005842,2042.35382001,5499.44732802,2755.25201884,1773725631683
2994,6514.4875512,2047.61304597,5515.77239662,2755.43995323,1773814538088
2995,6947.8383362,2025.44061312,5815.24292382,2760.98577267,1776274037618
2996,6699.3179522,2073.66700969,5698.96709822,2746.58052588,1776535153575
2997,6663.4182522,2080.6022469,5681.10384722,2759.18796272,1776612204004
2998,6660.6277102,2083.72894334,5678.93893182,2759.7956293,1776644272854
2999,6660.8714622,2083.68990193,5678.94300082,2759.83098955,1776647296996
3000,6654.2746822,2079.81558843,5674.39150222,2756.87169316,1776685505358
3001,6637.7884332,2074.36894029,5660.74610182,2754.99079831,1776744860372
3002,6637.7259332,2074.36894029,5660.71430182,2754.99079831,1776744860378
3003,6637.6696932,2074.4102408,5660.64986182,2755.02677201,1776745431766
3004,6633.5709872,2071.75200049,5657.43028722,2754.19352597,1776778206123
3005,6629.5017542,2059.90400331,5664.36907382,2752.74757928,1776847613827
3006,6626.6732242,2067.50107353,5663.09389122,2753.33114802,1776874525947
3007,6624.7952742,2106.18116586,5661.92719522,2767.88206584,1776908929442
3008,6606.5945832,2106.93027875,5648.52886582,2765.62789122,1776937215696
3009,6606.1633582,2107.51569614,5648.28417882,2765.46271361,1776952218303
3010,6608.4753862,2108.31656104,5648.24445282,2765.6385373,1776970733700
3011,6604.7942722,2109.03855392,5646.91319782,2764.86274417,1776984871064
3012,6604.7849032,2108.19652983,5646.90844482,2764.87703583,1776986037398
3013,6604.5316632,2107.13239924,5646.60750182,2765.07774888,1777004015567
3014,6604.4129332,2107.4608859,5646.49398882,2765.2412548,1777015148346
3015,6604.3504332,2107.4608859,5646.46218882,2765.2412548,1777015757992
3016,6619.0933652,2108.52070659,5652.31681622,2765.17557399,1777036131898
3017,6618.7628352,2109.53358204,5652.00475522,2765.15912166,1777048895314
3018,6603.821689,2116.71295945,5648.12152682,2765.04577965,1777135691247
3019,6603.44358,2115.33175746,5647.98045322,2764.96323672,1777141738386
3020,6602.702306,2115.19841038,5647.55613382,2764.90915157,1777161294104
3021,6592.152805,2084.94574077,5640.33701382,2785.52093142,1777221945684
3022,6598.970078,2086.05140685,5645.04465382,2785.40042613,1777250450494
3023,6602.848383,2094.15964927,5651.48139182,2789.14896713,1777339025572
3024,6599.717855,2097.70759591,5648.88487722,2790.40080362,1777409264317
3025,6587.660699,2086.4867596,5657.69347982,2791.11468971,1777731074551
3026,6587.108729,2087.35829528,5658.16163522,2791.21109962,1777762941136
3027,5998.7779772,2141.72275702,4446.34630262,2658.53927033,1779518769991
3028,6040.7662072,2147.28962628,4476.17659622,2673.05646359,1780010015679
3029,5964.3449092,2096.90648479,4468.89943722,2658.07680991,1781922727109
3030,5954.8127669,2218.53250566,4469.42330222,2670.86303746,1782453698642
3031,5953.9787689,2215.26648373,4469.14875082,2670.42003997,1782468341584
3032,5952.9067742,2147.62962381,4469.14850182,2663.0291077,1782652593227
3033,5955.6755292,2149.92921488,4470.49187722,2663.56152735,1782672094290
3034,5991.9378212,2112.11893518,4521.20546482,2618.35842415,1783867674557
3035,5957.6961172,2051.22952005,4477.19597382,2580.87609041,1784584787758
3036,5939.9691302,2172.20229677,4454.88484322,2585.18305653,1785251322247
