"(501114088, 2)","[2, 0, 1]"
"(5402488769, 1899)","[2, 0, 1]"
"(6114773114, 1574)","[2, 0, 1]"
"(6114773114, 1535)","[2, 0, 1]"
"(6114773114, 1868)","[2, 0, 1]"
"(5567180387, 214)","[2, 0, 1]"
"(6219557576, 79)","[2, 0, 1]"
"(6114773114, 1418)","[2, 0, 1]"
"(4374347510, 2)","[2, 0, 1]"
"(5921809619, 291)","[2, 0, 1]"
"(6114773114, 1355)","[2, 0, 1]"
"(6114773114, 1163)","[2, 0, 1]"
"(5912313637, 165)","[2, 0, 1]"
"(5966089485, 139)","[2, 0, 1]"
"(5966089485, 7)","[2, 0, 1]"
"(5966089485, 361)","[2, 0, 1]"
"(5402488769, 1416)","[2, 0, 1]"
"(5402488769, 3654)","[2, 0, 1]"
"(6114773114, 45)","[2, 0, 1]"
"(6114773114, 1352)","[2, 0, 1]"
"(4665892165, 983)","[2, 0, 1]"
"(5402488769, 2255)","[2, 0, 1]"
"(6219557576, 158)","[2, 0, 1]"
"(6114773114, 379)","[2, 0, 1]"
"(6114773114, 345)","[2, 0, 1]"
"(6114773114, 626)","[2, 0, 1]"
"(4665892165, 831)","[2, 0, 1]"
"(5912313637, 357)","[2, 0, 1]"
"(5912313637, 294)","[2, 0, 1]"
"(5912313637, 79)","[2, 0, 1]"
"(6114773114, 666)","[2, 0, 1]"
"(5402488769, 187)","[2, 0, 1]"
"(5402488769, 1467)","[2, 0, 1]"
"(5912313637, 374)","[2, 0, 1]"
"(6114773114, 303)","[2, 0, 1]"
"(4665897416, 184)","[2, 0, 1]"
"(5402488769, 1870)","[2, 0, 1]"
"(2916101303, 1)","[2, 0, 1]"
"(5449559158, 0)","[2, 0, 1]"
"(6114773114, 840)","[2, 0, 1]"
"(5484770275, 34)","[2, 0, 1]"
"(5402488769, 1602)","[2, 0, 1]"
"(5966089485, 314)","[2, 0, 1]"
"(6114773114, 878)","[2, 0, 1]"
"(5402488769, 3412)","[2, 0, 1]"
"(6114773114, 657)","[2, 0, 1]"
"(6114773114, 978)","[2, 0, 1]"
"(4665712499, 1489)","[2, 0, 1]"
"(5402488769, 239)","[2, 0, 1]"
"(6114773114, 403)","[2, 0, 1]"
"(5402488769, 1111)","[2, 0, 1]"
"(5912313637, 256)","[2, 0, 1]"
"(5715747784, 23)","[2, 0, 1]"
"(6218406404, 289)",[2]
"(6114773114, 1467)","[2, 0, 1]"
"(5966089485, 384)","[2, 0, 1]"
"(5402488769, 882)","[2, 0, 1]"
"(6114773114, 1429)","[2, 0, 1]"
"(5912313637, 159)","[2, 0, 1]"
"(5567180387, 243)","[2, 0, 1]"
"(6114773114, 1174)","[2, 0, 1]"
"(6219557576, 45)","[2, 0, 1]"
"(5966089485, 239)","[2, 0, 1]"
"(6114773114, 1904)","[2, 0, 1]"
"(6219557576, 147)","[2, 0, 1]"
"(6114773114, 437)","[2, 0, 1]"
"(6114773114, 155)","[2, 0, 1]"
"(6114773114, 174)","[2, 0, 1]"
"(6114773114, 799)","[2, 0, 1]"
"(5912313637, 296)","[2, 0, 1]"
"(5402488769, 459)","[2, 0, 1]"
"(6114773114, 362)","[2, 0, 1]"
"(6114773114, 1326)","[2, 0, 1]"
"(6114773114, 122)","[2, 0, 1]"
"(5912313637, 126)","[2, 0, 1]"
"(6114773114, 1249)","[2, 0, 1]"
"(6035591679, 11)","[2, 0, 1]"
"(6114773114, 707)","[2, 0, 1]"
"(6235196851, 5)","[2, 0, 1]"
"(5966089485, 132)","[2, 0, 1]"
"(6114773114, 1033)","[2, 0, 1]"
"(5402488769, 779)","[2, 0, 1]"
"(5966089485, 373)","[2, 0, 1]"
"(5567180387, 227)","[2, 0, 1]"
"(6114773114, 1385)","[2, 0, 1]"
"(6235196851, 74)","[2, 0, 1]"
"(6114773114, 1713)","[2, 0, 1]"
"(6114773114, 1719)","[2, 0, 1]"
"(6219557576, 370)","[2, 0, 1]"
"(5567180387, 190)","[2, 0, 1]"
"(5912313637, 328)","[2, 0, 1]"
"(5912313637, 265)","[2, 0, 1]"
"(6114773114, 949)","[2, 0, 1]"
"(6035086615, 1)","[2, 0, 1]"
"(6033891325, 1)","[2, 0, 1]"
"(6114773114, 56)","[2, 0, 1]"
"(5567180387, 3)","[2, 0, 1]"
"(6114773114, 802)","[2, 0, 1]"
"(6114773114, 34)","[2, 0, 1]"
"(6114773114, 1482)","[2, 0, 1]"
"(6114773114, 367)","[2, 0, 1]"
"(6114773114, 1388)","[2, 0, 1]"
"(6219557576, 169)","[2, 0, 1]"
"(6235196851, 13)","[2, 0, 1]"
"(6114773114, 496)","[2, 0, 1]"
"(6114773114, 260)","[2, 0, 1]"
"(6114773114, 1678)","[2, 0, 1]"
"(5966089485, 245)","[2, 0, 1]"
"(6114773114, 450)","[2, 0, 1]"
"(6219557576, 260)","[2, 0, 1]"
"(5567180387, 20)","[2, 0, 1]"
"(5402488769, 470)","[2, 0, 1]"
"(5912313637, 213)","[2, 0, 1]"
"(6114773114, 502)","[2, 0, 1]"
"(5499403765, 88)","[2, 0, 1]"
"(6219557576, 356)","[2, 0, 1]"
"(6114773114, 1748)","[2, 0, 1]"
"(5912313637, 301)","[2, 0, 1]"
"(5921809619, 43)","[2, 0, 1]"
"(6114773114, 1002)","[2, 0, 1]"
"(5567180387, 11)","[2, 0, 1]"
"(5912313637, 243)","[2, 0, 1]"
"(5966089485, 179)","[2, 0, 1]"
"(6114773114, 1617)","[2, 0, 1]"
"(5966089485, 165)","[2, 0, 1]"
"(6219557576, 378)","[2, 0, 1]"
"(6114773114, 1206)","[2, 0, 1]"
"(6219557576, 63)","[2, 0, 1]"
"(5912313637, 27)","[2, 0, 1]"
"(5402488769, 2395)","[2, 0, 1]"
"(6114773114, 575)","[2, 0, 1]"
"(5912313637, 36)","[2, 0, 1]"
"(501114088, 8)","[2, 0, 1]"
